0.22222438271004794,0.6250015624934895,0.06779819017255902,0.04167065970558456,Iris-setosa
0.16666898147505158,0.4166690972120949,0.06779819017255902,0.04167065970558456,Iris-setosa
0.11111358024005497,0.5000020833246528,0.050849066357514655,0.04167065970558456,Iris-setosa
0.08333587962255655,0.45833559026837384,0.0847473139876034,0.04167065970558456,Iris-setosa
0.19444668209254976,0.6666680555497685,0.06779819017255902,0.04167065970558456,Iris-setosa
0.305557484562543,0.7916675347186052,0.11864556161769216,0.12500364581814244,Iris-setosa
0.08333587962255655,0.5833350694372106,0.06779819017255902,0.08333715276186349,Iris-setosa
0.19444668209254976,0.5833350694372106,0.0847473139876034,0.04167065970558456,Iris-setosa
0.027780478387560176,0.3750026041558159,0.06779819017255902,0.04167065970558456,Iris-setosa
0.16666898147505158,0.45833559026837384,0.0847473139876034,4.166649305627893e-06,Iris-setosa
0.305557484562543,0.7083345486060475,0.0847473139876034,0.04167065970558456,Iris-setosa
0.13889128085755315,0.5833350694372106,0.1016964378026478,0.04167065970558456,Iris-setosa
0.13889128085755315,0.4166690972120949,0.06779819017255902,4.166649305627893e-06,Iris-setosa
2.7777700617498283e-06,0.4166690972120949,0.0169508187274259,4.166649305627893e-06,Iris-setosa
0.41666828703253594,0.8333340277748842,0.03389994254247026,0.04167065970558456,Iris-setosa
0.38889058641503776,1.0,0.0847473139876034,0.12500364581814244,Iris-setosa
0.305557484562543,0.7916675347186052,0.050849066357514655,0.12500364581814244,Iris-setosa
0.22222438271004794,0.6250015624934895,0.06779819017255902,0.08333715276186349,Iris-setosa
0.38889058641503776,0.7500010416623262,0.11864556161769216,0.08333715276186349,Iris-setosa
0.22222438271004794,0.7500010416623262,0.0847473139876034,0.08333715276186349,Iris-setosa
0.305557484562543,0.5833350694372106,0.11864556161769216,0.04167065970558456,Iris-setosa
0.22222438271004794,0.7083345486060475,0.0847473139876034,0.12500364581814244,Iris-setosa
0.08333587962255655,0.6666680555497685,1.6949123815044382e-06,0.04167065970558456,Iris-setosa
0.22222438271004794,0.5416685763809316,0.11864556161769216,0.16667013887442136,Iris-setosa
0.13889128085755315,0.5833350694372106,0.1525438092477809,0.04167065970558456,Iris-setosa
0.19444668209254976,0.4166690972120949,0.1016964378026478,0.04167065970558456,Iris-setosa
0.19444668209254976,0.5833350694372106,0.1016964378026478,0.12500364581814244,Iris-setosa
0.25000208332754636,0.6250015624934895,0.0847473139876034,0.04167065970558456,Iris-setosa
0.25000208332754636,0.5833350694372106,0.06779819017255902,0.04167065970558456,Iris-setosa
0.11111358024005497,0.5000020833246528,0.1016964378026478,0.04167065970558456,Iris-setosa
0.13889128085755315,0.45833559026837384,0.1016964378026478,0.04167065970558456,Iris-setosa
0.305557484562543,0.5833350694372106,0.0847473139876034,0.12500364581814244,Iris-setosa
0.25000208332754636,0.875000520831163,0.0847473139876034,4.166649305627893e-06,Iris-setosa
0.3333351851800412,0.9166670138874421,0.06779819017255902,0.04167065970558456,Iris-setosa
0.16666898147505158,0.45833559026837384,0.0847473139876034,4.166649305627893e-06,Iris-setosa
0.19444668209254976,0.5000020833246528,0.03389994254247026,0.04167065970558456,Iris-setosa
0.3333351851800412,0.6250015624934895,0.050849066357514655,0.04167065970558456,Iris-setosa
0.16666898147505158,0.45833559026837384,0.0847473139876034,4.166649305627893e-06,Iris-setosa
0.027780478387560176,0.4166690972120949,0.050849066357514655,0.04167065970558456,Iris-setosa
0.22222438271004794,0.5833350694372106,0.0847473139876034,0.04167065970558456,Iris-setosa
0.19444668209254976,0.6250015624934895,0.050849066357514655,0.08333715276186349,Iris-setosa
0.05555817900505836,0.12500364581814233,0.050849066357514655,0.08333715276186349,Iris-setosa
0.027780478387560176,0.5000020833246528,0.050849066357514655,0.04167065970558456,Iris-setosa
0.19444668209254976,0.6250015624934895,0.1016964378026478,0.20833663193070026,Iris-setosa
0.22222438271004794,0.7500010416623262,0.1525438092477809,0.12500364581814244,Iris-setosa
0.13889128085755315,0.4166690972120949,0.06779819017255902,0.08333715276186349,Iris-setosa
0.22222438271004794,0.7500010416623262,0.1016964378026478,0.04167065970558456,Iris-setosa
0.08333587962255655,0.5000020833246528,0.06779819017255902,0.04167065970558456,Iris-setosa
0.27777978394504454,0.7083345486060475,0.0847473139876034,0.04167065970558456,Iris-setosa
0.19444668209254976,0.5416685763809316,0.06779819017255902,0.04167065970558456,Iris-setosa
0.7500006944425154,0.5000020833246528,0.6271192760690236,0.5416685763809317,Iris-versicolor
0.5833344907375257,0.5000020833246528,0.5932210284389349,0.5833350694372107,Iris-versicolor
0.7222229938250172,0.45833559026837384,0.6610175236991125,0.5833350694372107,Iris-versicolor
